Initial Accuracy,Initial AUC,Initial F1 Score,Initial Loss,Initial MCC,Initial Precision,Initial Recall,Augmented Accuracy,Augmented AUC,Augmented F1 Score,Augmented Loss,Augmented MCC,Augmented Precision,Augmented Recall,Model,Prefix Length,Augmentation Factor,Simulation
0.8632478632478633,0.32222222222222224,0.463302752293578,-0.06360433955410418,-0.06360433955410418,0.4469026548672566,0.48095238095238096,0.8974358974358975,0.5103174603174603,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,xgboost,5,0.3,True
0.8974358974358975,0.4023809523809524,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,0.4188034188034188,0.5111111111111111,0.38075965130759654,0.13020741258308843,0.13020741258308843,0.5413992297817715,0.6023809523809525,randomForestClassifier,5,0.3,True
0.8632478632478633,0.32222222222222224,0.463302752293578,-0.06360433955410418,-0.06360433955410418,0.4469026548672566,0.48095238095238096,0.8974358974358975,0.4285714285714286,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,xgboost,5,0.5,True
0.8974358974358975,0.4023809523809524,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,0.2564102564102564,0.5214285714285715,0.2544495715227423,0.14414999403128945,0.14414999403128945,0.5606060606060606,0.5857142857142857,randomForestClassifier,5,0.5,True
0.8632478632478633,0.32222222222222224,0.463302752293578,-0.06360433955410418,-0.06360433955410418,0.4469026548672566,0.48095238095238096,0.8974358974358975,0.5182539682539682,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,xgboost,5,0.7,True
0.8974358974358975,0.4023809523809524,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,0.3418803418803419,0.5214285714285715,0.3177584248390761,0.030228115878627507,0.030228115878627507,0.5100992204110559,0.5226190476190476,randomForestClassifier,5,0.7,True
0.8974358974358975,0.4023809523809524,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,0.3418803418803419,0.5515873015873016,0.3220708856949357,0.08102546544402055,0.08102546544402055,0.5275735294117647,0.5595238095238095,randomForestClassifier,5,0.7,True
0.8717948717948718,0.4944444444444445,0.4657534246575342,-0.05484084971070818,-0.05484084971070818,0.4473684210526316,0.4857142857142857,0.8632478632478633,0.48333333333333334,0.5185185185185186,0.049123593243241205,0.049123593243241205,0.5337837837837838,0.5178571428571428,xgboost,7,0.3,False
0.8974358974358975,0.44285714285714284,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,0.8974358974358975,0.42619047619047623,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,randomForestClassifier,7,0.3,False
0.8717948717948718,0.4944444444444445,0.4657534246575342,-0.05484084971070818,-0.05484084971070818,0.4473684210526316,0.4857142857142857,0.8974358974358975,0.5063492063492063,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,xgboost,7,0.3,True
0.8974358974358975,0.44285714285714284,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,0.8974358974358975,0.39761904761904754,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,randomForestClassifier,7,0.3,True
0.8717948717948718,0.4944444444444445,0.4657534246575342,-0.05484084971070818,-0.05484084971070818,0.4473684210526316,0.4857142857142857,0.8974358974358975,0.5468253968253969,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,xgboost,7,0.5,True
0.8974358974358975,0.44285714285714284,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,0.8974358974358975,0.4226190476190476,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,randomForestClassifier,7,0.5,True
0.8717948717948718,0.4944444444444445,0.4657534246575342,-0.05484084971070818,-0.05484084971070818,0.4473684210526316,0.4857142857142857,0.8974358974358975,0.4277777777777778,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,xgboost,7,0.7,True
0.8974358974358975,0.44285714285714284,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,0.8974358974358975,0.47539682539682543,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,randomForestClassifier,7,0.7,True
0.8803418803418803,0.44285714285714284,0.4681818181818182,-0.04458225700602823,-0.04458225700602823,0.44782608695652176,0.49047619047619045,0.8974358974358975,0.4023809523809524,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,xgboost,9,0.3,True
0.8974358974358975,0.41190476190476194,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,0.8974358974358975,0.3924603174603174,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,randomForestClassifier,9,0.3,True
0.8803418803418803,0.44285714285714284,0.4681818181818182,-0.04458225700602823,-0.04458225700602823,0.44782608695652176,0.49047619047619045,0.8974358974358975,0.5523809523809524,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,xgboost,9,0.5,True
0.8974358974358975,0.41190476190476194,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,0.8974358974358975,0.4246031746031746,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,randomForestClassifier,9,0.5,True
0.8803418803418803,0.44285714285714284,0.4681818181818182,-0.04458225700602823,-0.04458225700602823,0.44782608695652176,0.49047619047619045,0.8974358974358975,0.4023809523809524,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,xgboost,9,0.7,True
0.8974358974358975,0.41190476190476194,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,0.8974358974358975,0.41507936507936505,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,randomForestClassifier,9,0.7,True
0.8717948717948718,0.38968253968253974,0.4657534246575342,-0.05484084971070818,-0.05484084971070818,0.4473684210526316,0.4857142857142857,0.8974358974358975,0.5507936507936508,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,xgboost,11,0.3,True
0.8974358974358975,0.43849206349206354,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,0.8974358974358975,0.4484126984126984,0.5441558441558441,0.17275624589835936,0.17275624589835936,0.7021739130434783,0.5369047619047619,randomForestClassifier,11,0.3,True
0.8717948717948718,0.38968253968253974,0.4657534246575342,-0.05484084971070818,-0.05484084971070818,0.4473684210526316,0.4857142857142857,0.8717948717948718,0.4801587301587302,0.5242613174301979,0.06785714285714285,0.06785714285714285,0.5508928571428572,0.5226190476190476,xgboost,11,0.5,True
0.8974358974358975,0.43849206349206354,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,0.8974358974358975,0.4226190476190476,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,randomForestClassifier,11,0.5,True
0.8717948717948718,0.38968253968253974,0.4657534246575342,-0.05484084971070818,-0.05484084971070818,0.4473684210526316,0.4857142857142857,0.8547008547008547,0.4785714285714286,0.5130966952264382,0.033502969713024494,0.033502969713024494,0.5214285714285715,0.513095238095238,xgboost,11,0.7,True
0.8974358974358975,0.43849206349206354,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,0.8974358974358975,0.42301587301587307,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,randomForestClassifier,11,0.7,True
0.8803418803418803,0.44285714285714284,0.4681818181818182,-0.04458225700602823,-0.04458225700602823,0.44782608695652176,0.49047619047619045,0.8974358974358975,0.5087301587301587,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,xgboost,9,0.7,True
0.8974358974358975,0.41190476190476194,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,0.8974358974358975,0.4305555555555556,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,randomForestClassifier,9,0.7,True
0.8632478632478633,0.32222222222222224,0.463302752293578,-0.06360433955410418,-0.06360433955410418,0.4469026548672566,0.48095238095238096,0.8717948717948718,0.396031746031746,0.4657534246575342,-0.05484084971070818,-0.05484084971070818,0.4473684210526316,0.4857142857142857,xgboost,5,0.3,False
0.8974358974358975,0.4023809523809524,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,0.8974358974358975,0.40793650793650793,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,randomForestClassifier,5,0.3,False
0.8632478632478633,0.32222222222222224,0.463302752293578,-0.06360433955410418,-0.06360433955410418,0.4469026548672566,0.48095238095238096,0.8717948717948718,0.42619047619047623,0.4657534246575342,-0.05484084971070818,-0.05484084971070818,0.4473684210526316,0.4857142857142857,xgboost,5,0.5,False
0.8974358974358975,0.4023809523809524,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,0.8888888888888888,0.42857142857142855,0.47058823529411764,-0.03138824102871722,-0.03138824102871722,0.4482758620689655,0.49523809523809526,randomForestClassifier,5,0.5,False
0.8632478632478633,0.32222222222222224,0.463302752293578,-0.06360433955410418,-0.06360433955410418,0.4469026548672566,0.48095238095238096,0.8803418803418803,0.41904761904761906,0.4681818181818182,-0.04458225700602823,-0.04458225700602823,0.44782608695652176,0.49047619047619045,xgboost,5,0.7,False
0.8974358974358975,0.4023809523809524,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,0.8888888888888888,0.4126984126984127,0.47058823529411764,-0.03138824102871722,-0.03138824102871722,0.4482758620689655,0.49523809523809526,randomForestClassifier,5,0.7,False
0.8717948717948718,0.4944444444444445,0.4657534246575342,-0.05484084971070818,-0.05484084971070818,0.4473684210526316,0.4857142857142857,0.8632478632478633,0.48333333333333334,0.5185185185185186,0.049123593243241205,0.049123593243241205,0.5337837837837838,0.5178571428571428,xgboost,7,0.3,False
0.8974358974358975,0.44285714285714284,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,0.8974358974358975,0.42619047619047623,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,randomForestClassifier,7,0.3,False
0.8717948717948718,0.4944444444444445,0.4657534246575342,-0.05484084971070818,-0.05484084971070818,0.4473684210526316,0.4857142857142857,0.8717948717948718,0.4944444444444444,0.4657534246575342,-0.05484084971070818,-0.05484084971070818,0.4473684210526316,0.4857142857142857,xgboost,7,0.5,False
0.8974358974358975,0.44285714285714284,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,0.8974358974358975,0.5063492063492063,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,randomForestClassifier,7,0.5,False
0.8717948717948718,0.4944444444444445,0.4657534246575342,-0.05484084971070818,-0.05484084971070818,0.4473684210526316,0.4857142857142857,0.8632478632478633,0.49523809523809526,0.5185185185185186,0.049123593243241205,0.049123593243241205,0.5337837837837838,0.5178571428571428,xgboost,7,0.7,False
0.8974358974358975,0.44285714285714284,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,0.8974358974358975,0.5047619047619047,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,randomForestClassifier,7,0.7,False
0.8803418803418803,0.44285714285714284,0.4681818181818182,-0.04458225700602823,-0.04458225700602823,0.44782608695652176,0.49047619047619045,0.8803418803418803,0.4777777777777778,0.4681818181818182,-0.04458225700602823,-0.04458225700602823,0.44782608695652176,0.49047619047619045,xgboost,9,0.3,False
0.8974358974358975,0.41190476190476194,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,0.8974358974358975,0.453968253968254,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,randomForestClassifier,9,0.3,False
0.8803418803418803,0.44285714285714284,0.4681818181818182,-0.04458225700602823,-0.04458225700602823,0.44782608695652176,0.49047619047619045,0.8888888888888888,0.4849206349206349,0.47058823529411764,-0.03138824102871722,-0.03138824102871722,0.4482758620689655,0.49523809523809526,xgboost,9,0.5,False
0.8974358974358975,0.41190476190476194,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,0.8974358974358975,0.44206349206349205,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,randomForestClassifier,9,0.5,False
0.8803418803418803,0.44285714285714284,0.4681818181818182,-0.04458225700602823,-0.04458225700602823,0.44782608695652176,0.49047619047619045,0.8803418803418803,0.45952380952380956,0.4681818181818182,-0.04458225700602823,-0.04458225700602823,0.44782608695652176,0.49047619047619045,xgboost,9,0.7,False
0.8974358974358975,0.41190476190476194,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,0.8974358974358975,0.48253968253968255,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,randomForestClassifier,9,0.7,False
0.8717948717948718,0.38968253968253974,0.4657534246575342,-0.05484084971070818,-0.05484084971070818,0.4473684210526316,0.4857142857142857,0.8974358974358975,0.4626984126984127,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,xgboost,11,0.3,True
0.8974358974358975,0.43849206349206354,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,0.8974358974358975,0.401984126984127,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,randomForestClassifier,11,0.3,True
0.8717948717948718,0.38968253968253974,0.4657534246575342,-0.05484084971070818,-0.05484084971070818,0.4473684210526316,0.4857142857142857,0.8717948717948718,0.4746031746031746,0.5242613174301979,0.06785714285714285,0.06785714285714285,0.5508928571428572,0.5226190476190476,xgboost,11,0.5,True
0.8974358974358975,0.43849206349206354,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,0.8974358974358975,0.3662698412698413,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,randomForestClassifier,11,0.5,True
0.8717948717948718,0.38968253968253974,0.4657534246575342,-0.05484084971070818,-0.05484084971070818,0.4473684210526316,0.4857142857142857,0.8803418803418803,0.5,0.5303899082568807,0.09143123810902475,0.09143123810902475,0.5763274336283186,0.5273809523809524,xgboost,11,0.7,True
0.8974358974358975,0.43849206349206354,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,0.8888888888888888,0.5726190476190477,0.536986301369863,0.1233919118490934,0.1233919118490934,0.618421052631579,0.5321428571428571,randomForestClassifier,11,0.7,True
0.8717948717948718,0.38968253968253974,0.4657534246575342,-0.05484084971070818,-0.05484084971070818,0.4473684210526316,0.4857142857142857,0.8803418803418803,0.44126984126984126,0.5303899082568807,0.09143123810902475,0.09143123810902475,0.5763274336283186,0.5273809523809524,xgboost,11,0.3,False
0.8974358974358975,0.43849206349206354,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,0.8974358974358975,0.46825396825396826,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,randomForestClassifier,11,0.3,False
0.8717948717948718,0.38968253968253974,0.4657534246575342,-0.05484084971070818,-0.05484084971070818,0.4473684210526316,0.4857142857142857,0.8888888888888888,0.48412698412698413,0.536986301369863,0.1233919118490934,0.1233919118490934,0.618421052631579,0.5321428571428571,xgboost,11,0.5,False
0.8974358974358975,0.43849206349206354,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,0.8974358974358975,0.453968253968254,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,randomForestClassifier,11,0.5,False
0.8717948717948718,0.38968253968253974,0.4657534246575342,-0.05484084971070818,-0.05484084971070818,0.4473684210526316,0.4857142857142857,0.8803418803418803,0.5452380952380953,0.4681818181818182,-0.04458225700602823,-0.04458225700602823,0.44782608695652176,0.49047619047619045,xgboost,11,0.7,False
0.8974358974358975,0.43849206349206354,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,0.8974358974358975,0.5023809523809524,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,randomForestClassifier,11,0.7,False
0.8803418803418803,0.5666666666666667,0.5787037037037037,0.17684493567566834,0.17684493567566834,0.6216216216216216,0.5642857142857143,0.905982905982906,0.5507936507936508,0.5520361990950227,0.2746471090012757,0.2746471090012757,0.9525862068965517,0.5416666666666666,xgboost,12,0.3,True
0.8974358974358975,0.4718253968253968,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,0.905982905982906,0.4861111111111111,0.5520361990950227,0.2746471090012757,0.2746471090012757,0.9525862068965517,0.5416666666666666,randomForestClassifier,12,0.3,True
0.8803418803418803,0.5666666666666667,0.5787037037037037,0.17684493567566834,0.17684493567566834,0.6216216216216216,0.5642857142857143,0.8803418803418803,0.45634920634920634,0.5303899082568807,0.09143123810902475,0.09143123810902475,0.5763274336283186,0.5273809523809524,xgboost,12,0.5,True
0.8974358974358975,0.4718253968253968,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,0.8974358974358975,0.42619047619047623,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,randomForestClassifier,12,0.5,True
0.8803418803418803,0.5666666666666667,0.5787037037037037,0.17684493567566834,0.17684493567566834,0.6216216216216216,0.5642857142857143,0.8376068376068376,0.5166666666666666,0.541932825056666,0.08415222901168681,0.08415222901168681,0.5437392795883362,0.5404761904761904,xgboost,12,0.7,True
0.8974358974358975,0.4718253968253968,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,0.8974358974358975,0.4658730158730159,0.5441558441558441,0.17275624589835936,0.17275624589835936,0.7021739130434783,0.5369047619047619,randomForestClassifier,12,0.7,True
0.8803418803418803,0.5666666666666667,0.5787037037037037,0.17684493567566834,0.17684493567566834,0.6216216216216216,0.5642857142857143,0.8974358974358975,0.5357142857142858,0.5441558441558441,0.17275624589835936,0.17275624589835936,0.7021739130434783,0.5369047619047619,xgboost,12,0.3,False
0.8974358974358975,0.4718253968253968,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,0.8803418803418803,0.5337301587301587,0.5303899082568807,0.09143123810902475,0.09143123810902475,0.5763274336283186,0.5273809523809524,randomForestClassifier,12,0.3,False
0.8803418803418803,0.5666666666666667,0.5787037037037037,0.17684493567566834,0.17684493567566834,0.6216216216216216,0.5642857142857143,0.8888888888888888,0.5357142857142857,0.536986301369863,0.1233919118490934,0.1233919118490934,0.618421052631579,0.5321428571428571,xgboost,12,0.5,False
0.8974358974358975,0.4718253968253968,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,0.8803418803418803,0.5666666666666667,0.5303899082568807,0.09143123810902475,0.09143123810902475,0.5763274336283186,0.5273809523809524,randomForestClassifier,12,0.5,False
0.8803418803418803,0.5666666666666667,0.5787037037037037,0.17684493567566834,0.17684493567566834,0.6216216216216216,0.5642857142857143,0.905982905982906,0.526984126984127,0.6082191780821917,0.301624673408895,0.301624673408895,0.7894736842105263,0.5785714285714286,xgboost,12,0.7,False
0.8974358974358975,0.4718253968253968,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,0.8974358974358975,0.5888888888888888,0.5441558441558441,0.17275624589835936,0.17275624589835936,0.7021739130434783,0.5369047619047619,randomForestClassifier,12,0.7,False
0.8888888888888888,0.530952380952381,0.536986301369863,0.1233919118490934,0.1233919118490934,0.618421052631579,0.5321428571428571,0.8376068376068376,0.4722222222222222,0.5030181086519115,0.008132500607904443,0.008132500607904443,0.5046296296296297,0.5035714285714286,xgboost,14,0.3,True
0.8974358974358975,0.47460317460317464,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,0.8974358974358975,0.40555555555555556,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,randomForestClassifier,14,0.3,True
0.8888888888888888,0.530952380952381,0.536986301369863,0.1233919118490934,0.1233919118490934,0.618421052631579,0.5321428571428571,0.905982905982906,0.5769841269841269,0.6082191780821917,0.301624673408895,0.301624673408895,0.7894736842105263,0.5785714285714286,xgboost,14,0.5,True
0.8974358974358975,0.47460317460317464,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,0.8717948717948718,0.5182539682539683,0.5242613174301979,0.06785714285714285,0.06785714285714285,0.5508928571428572,0.5226190476190476,randomForestClassifier,14,0.5,True
0.8888888888888888,0.530952380952381,0.536986301369863,0.1233919118490934,0.1233919118490934,0.618421052631579,0.5321428571428571,0.8974358974358975,0.45873015873015877,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,xgboost,14,0.7,True
0.8974358974358975,0.47460317460317464,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,0.8974358974358975,0.4063492063492064,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,randomForestClassifier,14,0.7,True
0.8888888888888888,0.530952380952381,0.536986301369863,0.1233919118490934,0.1233919118490934,0.618421052631579,0.5321428571428571,0.8974358974358975,0.5230158730158729,0.5974770642201834,0.24646681577215365,0.24646681577215365,0.7057522123893805,0.5738095238095238,xgboost,14,0.3,False
0.8974358974358975,0.47460317460317464,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,0.8974358974358975,0.4861111111111111,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,randomForestClassifier,14,0.3,False
0.8888888888888888,0.530952380952381,0.536986301369863,0.1233919118490934,0.1233919118490934,0.618421052631579,0.5321428571428571,0.8803418803418803,0.49523809523809526,0.5303899082568807,0.09143123810902475,0.09143123810902475,0.5763274336283186,0.5273809523809524,xgboost,14,0.5,False
0.8974358974358975,0.47460317460317464,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,0.8974358974358975,0.44007936507936507,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,randomForestClassifier,14,0.5,False
0.8888888888888888,0.530952380952381,0.536986301369863,0.1233919118490934,0.1233919118490934,0.618421052631579,0.5321428571428571,0.8974358974358975,0.5746031746031746,0.5974770642201834,0.24646681577215365,0.24646681577215365,0.7057522123893805,0.5738095238095238,xgboost,14,0.7,False
0.8974358974358975,0.47460317460317464,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,0.8974358974358975,0.4718253968253968,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,randomForestClassifier,14,0.7,False
0.8632478632478633,0.32222222222222224,0.463302752293578,-0.06360433955410418,-0.06360433955410418,0.4469026548672566,0.48095238095238096,0.8888888888888888,0.569047619047619,0.536986301369863,0.1233919118490934,0.1233919118490934,0.618421052631579,0.5321428571428571,xgboost,5,0.3,True
0.8974358974358975,0.4023809523809524,0.472972972972973,0.0,0.0,0.44871794871794873,0.5,0.8888888888888888,0.5198412698412699,0.536986301369863,0.1233919118490934,0.1233919118490934,0.618421052631579,0.5321428571428571,randomForestClassifier,5,0.3,True
